TranscriptID	Gene	fpkm_Mock_control	fpkm_METTL3_KD	lnFC	pval	adjp
ENST00000378312	TMX2	12.9134	27.871	0.769323	0	0
ENST00000361332	CTNND1	4.41313	0.676872	-1.87486	0	0
ENST00000343597	FAM111B	33.8623	9.02261	-1.32257	0	0
ENST00000300150	STX3	0.676474	2.85641	1.44043	1.02049e-10	8.79759e-10
ENST00000394900	DAK	1.47526	0.69619	-0.750967	3.6009e-05	0.000172087
ENST00000398976	AP002380.3-2	0.0239475	0	-Inf	2.79605e-11	2.52459e-10
ENST00000327797	C11orf9	0.0393063	0	-Inf	3.55042e-11	3.17191e-10
ENST00000278840	FADS2	0.173924	0	-Inf	0.00263364	0.00906759
ENST00000278833	ROM1	0.523681	1.95009	1.31475	0.000259746	0.00108759
ENST00000383870	SNORA57	4.78027	0	-Inf	8.69104e-101	1.20209e-99
ENST00000377892	SLC3A2	14.5622	33.1364	0.8222	0	0
ENST00000338663	SLC3A2	157.732	405.253	0.943615	0	0
ENST00000255688	RARRES3	6.32487	2.04581	-1.1287	1.42565e-05	7.22221e-05
ENST00000339997	RTN3	0.978841	2.97975	1.11323	7.60947e-13	7.70798e-12
ENST00000341307	RTN3	104.698	15.2092	-1.92918	0	0
ENST00000356000	RTN3	0.620296	2.27784	1.30079	3.2008e-07	1.99413e-06
ENST00000354497	RTN3	98.7542	16.6947	-1.77754	0	0
ENST00000377819	RTN3	0	2.14807	Inf	8.28773e-43	1.11141e-41
ENST00000350490	MARK2	1.16121	0.551593	-0.744403	0.00508038	0.0164309
ENST00000315032	MARK2	0.00990971	1.2676	4.85136	0.00062833	0.00245215
ENST00000377810	MARK2	0.0809027	1.27089	2.75422	1.3969e-07	9.03903e-07
ENST00000265458	MARK2	4.4685	1.14374	-1.36275	1.43306e-05	7.25805e-05
ENST00000387281	AP003780.3-1	0	13.6603	Inf	8.45967e-98	1.16789e-96
ENST00000408948	MARK2	1.57643	0.265461	-1.78145	1.43576e-06	8.25819e-06
ENST00000325234	PLCB3	3.08736	1.44695	-0.757862	1.86848e-09	1.4456e-08
ENST00000377702	GPR137	1.73221	3.75655	0.774105	0.00102149	0.00382522
ENST00000352435	PRDX5	10.7872	4.75757	-0.818623	1.04632e-05	5.40432e-05
ENST00000301886	SNX15	3.81886	0.52238	-1.98931	0	0
ENST00000384994	hsa-mir-612	91.8952	400.874	1.473	0.0105407	0.0315905
ENST00000309328	SSSCA1	9.78358	22.6131	0.837825	3.48976e-07	2.16527e-06
ENST00000316409	FAM89B	0.780428	2.19866	1.03576	0.00101948	0.00381834
ENST00000394224	SIPA1	0.949645	0.195129	-1.58243	2.92794e-07	1.83217e-06
ENST00000341318	KAT5	0.846846	1.77107	0.737818	0.0029522	0.0100653
ENST00000307886	CTSW	0.0430761	0.149338	1.24324	0.0156328	0.0446666
ENST00000312579	CCDC85B	4.04931	8.55573	0.748054	7.0775e-06	3.74292e-05
ENST00000312175	BANF1	49.7112	102.265	0.721342	0	0
ENST00000387367	AP000822.3	0	11.8408	Inf	0	0
ENST00000327259	TMEM151A	0.0801787	0.811684	2.31485	3.29514e-05	0.000158317
ENST00000393994	BBS1	2.30391	0.66736	-1.23903	4.49782e-05	0.00021151
ENST00000409406	RBM4	0.508494	1.72241	1.22003	3.64831e-05	0.000174145
ENST00000309602	LRFN4	6.18342	12.3977	0.69564	1.9984e-14	2.25906e-13
ENST00000308963	C11orf86	18.4129	37.9861	0.724171	1.07156e-05	5.52953e-05
ENST00000007633	ALDH3B1	1.39836	0.600446	-0.845386	0.0102386	0.0307921
ENST00000342456	ALDH3B1	24.1078	11.7113	-0.721983	0	0
ENST00000316367	ALDH3B1	19.0803	8.29215	-0.833345	8.64143e-09	6.28913e-08
ENST00000265686	TCIRG1	12.2962	4.26409	-1.05907	0	0
ENST00000265637	SAPS3	1.32899	8.53747	1.86005	0	0
ENST00000294309	TPCN2	2.9904	1.09151	-1.00785	0	0
ENST00000308946	MYEOV	0.0906493	0.652454	1.97374	0.000492287	0.00195764
ENST00000227507	CCND1	13.5428	31.1468	0.832856	0	0
ENST00000346329	CTTN	0.099861	0.40585	1.4022	0.00392857	0.0130566
ENST00000393713	RNF121	2.30385	5.38681	0.84937	0.00215742	0.00755912
ENST00000343898	IL18BP	0	1.10426	Inf	3.32198e-07	2.06525e-06
ENST00000260049	IL18BP	0	1.26282	Inf	1.05031e-06	6.15856e-06
ENST00000387560	AP000812.4	19.2651	0	-Inf	4.00408e-113	5.5609e-112
ENST00000325101	FOLR3	0.126552	1.46576	2.44947	0.00378965	0.0126388
ENST00000393681	FOLR1	0.74566	2.88564	1.35323	0.000193787	0.000829874
ENST00000393679	FOLR1	0	0.488167	Inf	0.000180984	0.000778678
ENST00000321297	ATG16L2	3.39924	0.950475	-1.27435	2.39255e-10	1.99808e-09
ENST00000358171	SERPINH1	52.0998	131.749	0.927738	0	0
ENST00000343878	C11orf30	0	0.400302	Inf	1.07082e-10	9.21881e-10
ENST00000393457	C11orf30	10.0051	4.65556	-0.765032	6.84518e-05	0.000314083
ENST00000409709	MYO7A	0.195868	0.0603789	-1.1768	0.00267011	0.00918023
ENST00000358342	MYO7A	0.236876	0.0454099	-1.65181	0.00011246	0.000499417
ENST00000376220	MYO7A	0.0605004	0	-Inf	0.00701514	0.021955
ENST00000327320	EED	3.88598	0.885556	-1.47892	3.77476e-15	4.48461e-14
ENST00000351625	EED	1.9648	0.806659	-0.890246	0.000212671	0.0009038
ENST00000305494	TMEM135	12.8918	5.14487	-0.918592	0	0
ENST00000340353	TMEM135	7.06639	2.67631	-0.97091	0	0
ENST00000389724	AP003122.2-1	1.61635	0.140303	-2.44412	2.58497e-09	1.97495e-08
ENST00000359050	FAT3	0	0.0209972	Inf	5.32326e-07	3.23367e-06
ENST00000363005	Y_RNA	0	10.0253	Inf	0	0
ENST00000388097	AP001894.4-1	0	15.9168	Inf	3.60698e-220	5.18428e-219
ENST00000302755	ANKRD49	11.1121	5.26511	-0.746936	3.06422e-14	3.42088e-13
ENST00000325486	CEP57	0.627977	3.07956	1.59004	4.69868e-05	0.000220485
ENST00000332349	JRKL	13.8478	5.4885	-0.925468	0	0
ENST00000278616	ATM	24.998	11.1789	-0.804765	0	0
ENST00000389511	ATM	4.86225	2.07861	-0.849803	2.25632e-06	1.26896e-05
ENST00000398035	AP002448.3	0.0486898	0.00235587	-3.02856	0.0132084	0.0384631
ENST00000403628	AP000907.6-2	1.29317	17.3284	2.59525	0.00052583	0.00208126
ENST00000304298	HSPB2	0	0.0284283	Inf	1.19182e-57	1.61548e-56
ENST00000278593	TTC12	3.03754	0.890308	-1.22724	9.52482e-10	7.56576e-09
ENST00000314756	TTC12	1.66101	0.309868	-1.67904	7.6821e-08	5.11981e-07
ENST00000265882	RBM7	0.906962	2.47778	1.00502	9.09733e-05	0.000409236
ENST00000392951	TAGLN	1.72985	18.2711	2.35728	0	0
ENST00000354064	TMEM25	0.485956	2.36729	1.58338	6.05251e-07	3.65098e-06
ENST00000361417	PHLDB1	0.0634724	0	-Inf	0.00780726	0.0241645
ENST00000392852	PHLDB1	0.912542	0.17169	-1.67054	6.53608e-10	5.25043e-09
ENST00000361465	PHLDB1	0.119355	0	-Inf	0.00136117	0.00497004
ENST00000292174	CXCR5	0	0.0144154	Inf	0	0
ENST00000328965	OAF	5.00922	10.5673	0.746485	1.65059e-10	1.39565e-09
ENST00000392789	SC5DL	0.205649	1.04224	1.62296	2.74869e-10	2.28295e-09
ENST00000260197	SORL1	4.0823	1.9668	-0.73025	0	0
ENST00000307257	C11orf63	0.722225	1.80177	0.914186	0.00151949	0.00548809
ENST00000227349	C11orf63	1.24368	0.333147	-1.31725	3.07383e-06	1.70307e-05
ENST00000322282	GRAMD1B	30.1598	85.0957	1.03727	0	0
ENST00000392748	VWA5A	2.94788	6.80164	0.836076	7.20313e-13	7.30982e-12
ENST00000375005	TBRG1	3.61623	7.74258	0.761303	1.6798e-06	9.59049e-06
ENST00000227135	SPA17	6.3378	2.9138	-0.777072	0.000184237	0.000791592
ENST00000344762	CCDC15	1.51593	0.597264	-0.931427	2.36364e-06	1.32593e-05
ENST00000397776	EI24	24.8818	52.6353	0.749251	0	0
ENST00000386481	AP001318.6-1	0	0.552832	Inf	4.48406e-66	6.10622e-65
ENST00000299106	JAM3	1.04372	0.235389	-1.4893	2.21219e-07	1.4014e-06
ENST00000374752	ACAD8	3.33633	1.59274	-0.739417	0.00011574	0.000513207
ENST00000386623	AC138230.5-1	0	0.523796	Inf	1.41471e-12	1.41288e-11
ENST00000397614	RNH1	0.679663	1.50477	0.794794	0.00830486	0.0255485
ENST00000311175	HRAS	1.90369	0.435285	-1.47555	0.000170557	0.000737274
ENST00000358353	MUCDHL	0.000226169	0.0134599	4.08619	2.82447e-05	0.000136973
ENST00000382409	DEAF1	1.89467	0.546101	-1.244	1.08946e-07	7.14622e-07
ENST00000338675	DEAF1	0	1.40497	Inf	1.54411e-14	1.75679e-13
ENST00000320230	SLC25A22	3.48392	9.02669	0.952028	0	0
ENST00000407926	LRDD	0.846181	0.366918	-0.835596	0.00385865	0.0128484
ENST00000331588	DUSP8	2.84175	7.81801	1.01201	0	0
ENST00000252900	H19	1156.09	270.229	-1.45353	0	0
ENST00000390168	hsa-mir-675	4869.04	925.996	-1.65978	6.66134e-16	8.2384e-15
ENST00000356774	AC129929.5-1	42.5309	88.0477	0.727648	9.07208e-12	8.54688e-11
ENST00000397111	CARS	1.68013	5.54459	1.19395	1.92268e-12	1.90294e-11
ENST00000278224	CARS	1.12871	5.10458	1.50907	1.7697e-13	1.88903e-12
ENST00000348039	OSBPL5	4.39999	1.68227	-0.961455	2.22045e-16	2.87867e-15
ENST00000357352	OSBPL5	19.3385	8.02392	-0.879673	0	0
ENST00000359171	NUP98	1.91918	0	-Inf	3.47339e-32	4.60328e-31
ENST00000300747	TRIM68	33.0275	14.3542	-0.8333	0	0
ENST00000299427	TPP1	73.8567	13.1337	-1.72695	0	0
ENST00000313726	ST5	1.64471	3.53622	0.765499	3.43982e-09	2.59744e-08
ENST00000265981	RNF141	10.7934	4.3759	-0.902823	0	0
ENST00000409209	ZBED5	28.6563	14.1703	-0.70422	0	0
ENST00000396505	DKK3	1.36971	0.417003	-1.18926	8.33501e-06	4.36031e-05
ENST00000326932	DKK3	14.0401	4.59613	-1.1167	0	0
ENST00000390835	SCARNA16	0	1.94834	Inf	0	0
ENST00000278174	BTBD10	11.0977	24.4145	0.788442	0	0
ENST00000396394	PSMA1	2.48916	11.8043	1.55651	1.2168e-13	1.31382e-12
ENST00000322215	PSMA1	5.13517	1.23442	-1.42551	9.32859e-09	6.76688e-08
ENST00000386787	AC116533.11-1	0	33.1616	Inf	7.781e-87	1.06951e-85
ENST00000344020	USH1C	2.76007	0.683176	-1.39626	9.5564e-08	6.29562e-07
ENST00000396297	USH1C	4.46611	0.934007	-1.56479	3.70814e-13	3.87372e-12
ENST00000005226	USH1C	2.3202	0.245711	-2.24525	0	0
ENST00000318024	USH1C	17.2327	3.08365	-1.72069	0	0
ENST00000256733	SAA2	0.119315	5.54829	3.83948	0.000988847	0.00371243
ENST00000349215	HPS5	13.5443	5.37173	-0.924815	2.26217e-08	1.58359e-07
ENST00000357193	TSG101	3.62545	10.0017	1.01478	0.000245053	0.00103107
ENST00000320750	UEVLD	5.06983	2.38749	-0.753066	1.63418e-07	1.04897e-06
ENST00000396197	UEVLD	5.67004	2.19642	-0.948368	6.26765e-12	5.97638e-11
ENST00000319338	IGSF22	0.0455159	0.0106374	-1.45369	0.0150556	0.0432109
ENST00000250024	E2F8	1.58199	0.674541	-0.852405	1.04498e-05	5.39806e-05
ENST00000396159	E2F8	1.92542	0.668284	-1.05818	1.52905e-07	9.84207e-07
ENST00000343895	CCDC34	0.566157	4.06245	1.97067	1.18314e-09	9.31559e-09
ENST00000317945	CCDC34	2.10446	0.604062	-1.24814	0.00514039	0.0166006
ENST00000389858	LGR4	33.2852	9.81643	-1.22106	0	0
ENST00000395978	BDNF	4.16303	11.8462	1.04577	2.9173e-05	0.000141164
ENST00000410453	7SK	0.445775	0	-Inf	3.19693e-153	4.49806e-152
ENST00000408411	AC108456.7	29.4006	0	-Inf	5.58062e-147	7.83688e-146
ENST00000378878	AC090625.5-2	0.000653252	0.108026	5.10816	0	0
ENST00000378880	AC090625.5-2	0.123193	0.371576	1.104	0.011612	0.0343894
ENST00000308212	TP53I11	0.224677	0.757702	1.21562	0.000279354	0.00116361
ENST00000308220	TP53I11	0.445422	0.00168273	-5.5786	0	0
ENST00000323180	PHF21A	0.503021	0.146352	-1.23462	4.80459e-06	2.60021e-05
ENST00000386971	AC115088.6-1	0	0.432714	Inf	0	0
ENST00000256999	FOLH1	0.652686	0.218358	-1.09496	0.00299796	0.0102063
ENST00000356696	FOLH1	0.573065	0.219517	-0.959568	0.0119068	0.0351751
ENST00000340334	FOLH1	2.36199	0.00295109	-6.68508	0	0
ENST00000243148	AC135977.5	8.63753	22.0113	0.935439	6.87894e-13	6.99534e-12
ENST00000311862	PRG2	0.4368	1.29946	1.09023	0.00538319	0.0173061
ENST00000278426	SLC43A1	6.2543	1.50167	-1.42669	0	0
ENST00000300022	YPEL4	0.16494	0.826376	1.61147	0.00141976	0.00516131
ENST00000335613	VWCE	0.522091	1.14315	0.783704	0.00167994	0.00601432
ENST00000278829	FADS3	8.895	19.0226	0.760137	0	0
ENST00000335219	RAB3IL1	0.235451	1.35307	1.74863	4.92306e-06	2.66072e-05
ENST00000378024	AHNAK	113.051	44.9321	-0.922684	1.36813e-11	1.27018e-10
ENST00000244934	AHNAK	0.807531	0.188193	-1.45652	1.83187e-12	1.81592e-11
ENST00000278893	BSCL2	0.561873	1.60454	1.04932	0.00450693	0.014766
ENST00000301781	BSCL2	1.23449	3.73861	1.10806	3.06835e-06	1.70047e-05
ENST00000403550	BSCL2	0.433244	1.76312	1.40354	7.74485e-05	0.000352244
ENST00000394615	HRASLS2	0.474096	4.75288	2.3051	5.81305e-06	3.11157e-05
ENST00000255695	HRASLS2	1.31809	5.42826	1.41544	3.21978e-05	0.000155052
ENST00000309318	PPP1R14B	15.925	44.4234	1.02588	0	0
ENST00000394532	BAD	0.773362	2.12965	1.01296	0.00403169	0.013358
ENST00000377387	SF1	0.67257	0.229957	-1.07321	0.00174996	0.00623965
ENST00000377321	MEN1	0.00125418	0.553556	6.08988	0.00311409	0.0105641
ENST00000312049	MEN1	2.11736	0.230793	-2.2164	1.98286e-13	2.11043e-12
ENST00000377326	MEN1	0.00958405	6.59626	6.53416	0	0
ENST00000394374	MEN1	2.11751	0.968516	-0.782231	1.13797e-05	5.84551e-05
ENST00000377313	MEN1	0.000777102	0.51214	6.49078	0	0
ENST00000279168	GPHA2	0	0.0594941	Inf	6.29492e-52	8.48822e-51
ENST00000310597	ZNHIT2	2.05968	4.98931	0.884748	0.000101726	0.000454771
ENST00000322147	LTBP3	2.08595	0.844984	-0.903663	6.45839e-09	4.75852e-08
ENST00000312562	FOSL1	1.18884	8.17746	1.9284	0	0
ENST00000311320	RIN1	1.5986	3.50394	0.784759	3.96549e-06	2.16847e-05
ENST00000311181	AP001107.5-1	10.8433	23.3483	0.766981	0	0
ENST00000394025	MRPL11	8.59403	17.372	0.703794	0.000942043	0.00355063
ENST00000393968	AP001157.4-3	0	0.358488	Inf	3.79401e-152	5.33475e-151
ENST00000358239	PPP1CA	1.98685	0.93536	-0.753372	0.00967604	0.02927
ENST00000356404	PITPNM1	10.479	4.193	-0.915959	0	0
ENST00000301488	CDK2AP2	7.7966	17.5282	0.810121	2.83107e-13	2.98366e-12
ENST00000304363	SUV420H1	5.6332	2.6725	-0.745666	0	0
ENST00000255087	MTL5	0.737889	0.309308	-0.869455	0.00983564	0.029714
ENST00000265641	CPT1A	24.6981	9.37948	-0.968204	0	0
ENST00000407721	DHCR7	6.54037	27.3841	1.43197	0	0
ENST00000359554	AP002490.4-1	2.19247	0.587145	-1.31751	0.00803197	0.0247955
ENST00000393695	NUMA1	2.33133	0.265288	-2.17338	0	0
ENST00000384056	U6	0	4.49837	Inf	0	0
ENST00000340729	CLPB	6.31207	13.0999	0.730141	0	0
ENST00000409314	FCHSD2	3.6999	1.79734	-0.721999	0.0110211	0.0328404
ENST00000331597	P4HA3	0.193876	0.75695	1.36208	0.000808021	0.00308643
ENST00000330802	AP001324.4-1	3.21566e-05	0.00148525	3.83272	0	0
ENST00000410445	AP000560.4-3	13.6701	0	-Inf	2.00179e-212	2.85851e-211
ENST00000344880	XRRA1	0	0.561243	Inf	6.49527e-05	0.000299181
ENST00000398418	XRRA1	0.235131	0.979478	1.42688	0.00527019	0.0169813
ENST00000398294	CREBZF	37.5652	15.485	-0.886205	0	0
ENST00000389956	SYTL2	0.370363	0.029452	-2.53172	0.0124588	0.03658
ENST00000389958	SYTL2	0.353573	0.0511888	-1.93257	0.00429979	0.0141505
ENST00000354566	SYTL2	0.00362787	0.0234631	1.86678	0.00419632	0.0138483
ENST00000356360	PICALM	3.14462	6.83739	0.776712	0.000400498	0.00161982
ENST00000393343	PICALM	2.07569	0.587403	-1.26234	2.87185e-07	1.79937e-06
ENST00000393324	ME3	0.687197	0.167057	-1.41428	0.000897555	0.00339778
ENST00000359636	ME3	3.10332	0.636847	-1.5837	2.1787e-11	1.98836e-10
ENST00000323418	ME3	0	0.413789	Inf	0.000711845	0.00275006
ENST00000326402	SLC36A4	30.3043	14.5501	-0.733692	0	0
ENST00000323929	MRE11A	4.75444	1.22517	-1.356	0	0
ENST00000323977	MRE11A	4.46536	1.91947	-0.8443	0.0028131	0.00963502
ENST00000358780	FAM76B	7.43208	2.57034	-1.06177	1.74906e-06	9.97169e-06
ENST00000393223	MTMR2	0.886586	0.0269946	-3.49174	1.6646e-07	1.06709e-06
ENST00000410646	5S_rRNA	2.54506	0	-Inf	0	0
ENST00000388145	AP001877.5-1	0	6.97294	Inf	0	0
ENST00000361236	TMEM123	2.53436	1.13713	-0.801433	1.36191e-07	8.83079e-07
ENST00000398136	TMEM123	104.18	46.7466	-0.801375	0	0
ENST00000347596	GUCY1A2	2.9481	1.29901	-0.819561	1.50936e-07	9.72106e-07
ENST00000389056	AP001282.4-1	8.37694	3.6164	-0.840003	2.84756e-10	2.36018e-09
ENST00000389568	ALKBH8	5.07168	1.65594	-1.1193	4.60965e-13	4.77247e-12
ENST00000323468	KDELC2	12.5071	26.3658	0.745772	0	0
ENST00000375648	KDELC2	0.254295	0	-Inf	0.0083723	0.0257326
ENST00000357139	ARHGAP20	0.17249	0.471852	1.00633	0.00136833	0.00499287
ENST00000227251	CRYAB	3.54618	17.5895	1.60143	4.17355e-12	4.02578e-11
ENST00000393026	AP002884.5-1	8.97975	4.32711	-0.730072	2.42976e-06	1.35973e-05
ENST00000324727	SCN4B	0.0256198	0.207108	2.08988	0.00489322	0.0158898
ENST00000264020	C11orf60	0.14199	0.555433	1.36399	0.0109352	0.0326154
ENST00000330775	SLC37A4	0.277034	0.744525	0.988605	0.0122894	0.0361599
ENST00000404233	HYOU1	30.6497	66.9848	0.781843	0	0
ENST00000392808	USP2	4.83128	12.0876	0.917065	3.89244e-13	4.05663e-12
ENST00000260187	USP2	2.38887	6.04108	0.927762	2.7488e-11	2.486e-10
ENST00000340882	PVRL1	0.507292	2.33024	1.52464	1.83963e-05	9.1738e-05
ENST00000263593	SIAE	7.91519	3.34293	-0.861937	0	0
ENST00000278927	ESAM	0.938572	0.407684	-0.833867	0.0162691	0.0462747
ENST00000279968	TMEM218	13.599	2.57497	-1.66416	0	0
ENST00000319397	ETS1	4.39055	12.7681	1.06749	0	0
ENST00000392668	ETS1	5.34701	2.3901	-0.805202	0	0
ENST00000310799	C11orf45	0.428083	0.135443	-1.15077	0.00294649	0.0100489
ENST00000392657	AP000751.4-1	1.40933	0.359789	-1.36535	1.93179e-14	2.18656e-13
ENST00000391295	U6	13.4162	0	-Inf	1.48515e-197	2.11323e-196
ENST00000357899	ZBTB44	2.75482	6.16718	0.80589	5.11891e-06	2.75946e-05
ENST00000357103	ADIPOR2	48.2867	19.0087	-0.932261	0	0
ENST00000386627	Y_RNA	714.81	137.229	-1.65036	0.0161181	0.0458867
ENST00000228245	TULP3	13.7134	6.76894	-0.70603	0	0
ENST00000359864	TEAD4	4.24808	1.30815	-1.17786	1.13594e-09	8.96642e-09
ENST00000179259	C12orf5	5.56303	11.9252	0.76251	0	0
ENST00000331010	NTF3	0.314444	1.13804	1.28626	0.00624008	0.0197581
ENST00000396859	GAPDH	1.99639	4.32588	0.773273	0.000746332	0.00287045
ENST00000396858	GAPDH	5.06811	2.1975	-0.835647	1.54837e-05	7.8035e-05
ENST00000407384	AC125494.2-2	0.14726	2.02253	2.61991	0.00166935	0.0059803
ENST00000229277	ENO2	24.3104	9.74591	-0.914057	0	0
ENST00000331148	CLSTN3	2.0038	0.902282	-0.797871	0.00145543	0.00527964
ENST00000266564	PEX5	0.864453	4.81782	1.71798	7.009e-10	5.61907e-09
ENST00000398963	AC006432.15-1	0.781942	0.180936	-1.46363	0.00115962	0.00429499
ENST00000266432	AC006432.15-2	10.376	1.76653	-1.77048	1.02001e-10	8.79513e-10
ENST00000328332	AC018630.40-1	1.88126	0	-Inf	1.67197e-38	2.23334e-37
ENST00000391350	AC018630.40-2	1.82003	0	-Inf	1.66437e-38	2.22386e-37
ENST00000386726	AC134349.2	0	102.845	Inf	1.47591e-29	1.95133e-28
ENST00000356591	APOLD1	4.12776	1.21183	-1.2256	0	0
ENST00000362820	5S_rRNA	3.04744	1.21311	-0.92112	0	0
ENST00000396301	EMP1	4.81358	2.24566	-0.76244	3.89011e-10	3.18534e-09
ENST00000256951	EMP1	12.081	38.103	1.14866	0	0
ENST00000281171	PTPRO	0.122195	0.384511	1.14635	0.00193249	0.00683791
ENST00000348962	PTPRO	0.122194	0.569145	1.53852	1.97335e-05	9.78964e-05
ENST00000010404	MGST1	4.11808	1.29123	-1.15979	6.32505e-05	0.000291767
ENST00000359062	PDE3A	78.0859	28.3072	-1.01469	0	0
ENST00000381552	SLCO1C1	0.439293	1.45879	1.2002	4.49863e-06	2.44363e-05
ENST00000261196	SLCO1B3	12.4216	1.87458	-1.89105	0	0
ENST00000381545	SLCO1B3	11.7813	4.361	-0.993809	0	0
ENST00000381541	AC087309.10	3.16535	0.882764	-1.27696	1.17698e-09	9.27207e-09
ENST00000381409	ETNK1	0	2.53644	Inf	9.51261e-15	1.10105e-13
ENST00000327214	FGFR1OP2	6.13119	0	-Inf	1.81076e-30	2.39692e-29
ENST00000261178	ARNTL2	0.024228	3.20074	4.88363	0.0125866	0.0368866
ENST00000395901	ARNTL2	0.125617	2.48793	2.98597	0.00851646	0.0261228
ENST00000321446	MRPS35	1.53505	3.60571	0.853953	8.75756e-05	0.000395202
ENST00000381271	KLHDC5	11.5608	4.98728	-0.840731	0	0
ENST00000182377	FAR2	0.849192	0.372149	-0.824992	0.0159784	0.045545
ENST00000363518	U6	10.836	0	-Inf	0	0
ENST00000381054	C12orf35	0.909528	2.41521	0.976616	1.27263e-11	1.18401e-10
ENST00000266483	ALG10	10.7611	4.55171	-0.860435	0	0
ENST00000308742	ALG10B	12.8558	3.87526	-1.19918	0	0
ENST00000298910	LRRK2	0.410408	0.0463718	-2.18046	1.06014e-08	7.65484e-08
ENST00000360099	CNTN1	1.66754	0.526881	-1.15213	5.77239e-05	0.000267675
ENST00000347616	CNTN1	5.2775	1.56984	-1.21248	0	0
ENST00000348761	CNTN1	1.35039	0.287772	-1.54598	1.14375e-08	8.23024e-08
ENST00000256678	PPHLN1	4.98093	2.33797	-0.756334	2.47309e-05	0.000120958
ENST00000320560	ANO6	31.4816	14.9431	-0.745153	0	0
ENST00000410744	SRP_euk_arch	0	6.41616	Inf	9.06632e-05	0.000408049
ENST00000386507	AC009464.8-1	0	5.90813	Inf	0.000188226	0.000807629
ENST00000410703	U6	0	12.5104	Inf	1.75237e-298	2.56468e-297
ENST00000395233	PFKM	2.30269	4.65539	0.703946	8.00506e-07	4.75907e-06
ENST00000266984	CCDC65	0.948084	2.10385	0.797081	0.00355967	0.011945
ENST00000341308	PRPF40B	2.66435	0.273265	-2.27728	0	0
ENST00000380281	PRPF40B	2.50394	0.510987	-1.58928	4.66294e-14	5.15992e-13
ENST00000267115	TMBIM6	363.583	75.9514	-1.56591	0	0
ENST00000395006	TMBIM6	244.821	61.2352	-1.3858	0	0
ENST00000347328	LARP4	7.11876	1.34765	-1.66437	0	0
ENST00000380123	LETMD1	1.67802	5.76049	1.23341	2.56691e-05	0.000125213
ENST00000380135	LETMD1	22.6834	6.03976	-1.32327	3.24338e-11	2.91059e-10
ENST00000384265	U6	0	11.0343	Inf	1.35505e-132	1.89505e-131
ENST00000360284	NR4A1	0.0984978	2.05836	3.03963	1.65096e-09	1.28475e-08
ENST00000243050	NR4A1	5.43768	0.52691	-2.33408	0	0
ENST00000394825	NR4A1	1.36289	8.63294	1.84598	0	0
ENST00000394824	NR4A1	6.25179	1.447	-1.46337	0	0
ENST00000345935	NR4A1	0.354679	1.39283	1.36788	2.42461e-08	1.6938e-07
ENST00000406048	NR4A1	0.956947	3.11584	1.18051	1.36274e-07	8.83485e-07
ENST00000336854	C12orf44	27.932	68.4435	0.896234	0	0
ENST00000388837	KRT18P19	1.52702	6.25253	1.40967	1.07567e-09	8.5059e-09
ENST00000314276	TENC1	0.940901	0.238015	-1.37451	4.57165e-08	3.10651e-07
ENST00000266987	TARBP2	1.08612	3.6658	1.21643	2.87435e-07	1.80042e-06
ENST00000257895	RDH5	1.94619	0.294597	-1.88802	1.01317e-05	5.24295e-05
ENST00000398216	AC009779.18	10.072	0	-Inf	0	0
ENST00000257868	GDF11	0.95496	2.48301	0.955559	0.000439831	0.00176562
ENST00000379625	AC023055.40-3	2.48675	0.683416	-1.29163	1.95512e-07	1.24464e-06
ENST00000394145	DGKA	1.25391	3.82182	1.11446	1.76044e-09	1.3656e-08
ENST00000266971	SUOX	3.16951	1.24974	-0.930646	1.92699e-07	1.22744e-06
ENST00000356124	SUOX	2.5779	1.15836	-0.799968	5.1858e-05	0.00024213
ENST00000267101	ERBB3	2.97499	1.25869	-0.860167	2.75335e-14	3.08478e-13
ENST00000394048	FAM62A	5.93805	2.28349	-0.955676	0.00978381	0.0295757
ENST00000267113	FAM62A	31.5002	12.2828	-0.941792	0	0
ENST00000293422	MYL6	123.686	326.507	0.970701	0	0
ENST00000348108	MYL6	257.364	56.4803	-1.5166	0	0
ENST00000380198	OBFC2B	6.06568	16.8845	1.02375	0	0
ENST00000266980	SLC39A5	0	0.020092	Inf	0	0
ENST00000308197	COQ10A	0.905894	2.17243	0.87468	0.00224888	0.00785646
ENST00000393858	NAB2	0.819641	0	-Inf	2.23497e-05	0.000109947
ENST00000349394	NXPH4	3.13955	1.45542	-0.768785	0.000117906	0.000522285
ENST00000266646	INHBE	1.91656	6.04912	1.14938	4.07008e-13	4.23075e-12
ENST00000312635	USP15	10.7255	24.5586	0.828438	9.29147e-08	6.13209e-07
ENST00000353364	USP15	7.02009	14.4604	0.722638	0	0
ENST00000387768	AC048341.22	0	21.0008	Inf	0	0
ENST00000261234	TMEM5	12.262	5.03364	-0.890358	1.11022e-15	1.36046e-14
ENST00000393578	HMGA2	0	0.135184	Inf	0.0114192	0.0338938
ENST00000393557	CAND1	1.00137	0.193749	-1.64256	6.65077e-08	4.45336e-07
ENST00000266679	CPSF6	8.79787	3.29171	-0.983102	5.90651e-05	0.00027375
ENST00000299293	FRS2	1.36057	0.47127	-1.06023	1.97578e-11	1.81029e-10
ENST00000362025	RAB3IP	0.551335	0.149126	-1.30755	2.818e-08	1.95498e-07
ENST00000391159	SNORA17	0	5.15263	Inf	0	0
